CPT_CODES, CPT_DESCRIPTION, ICD_CODES, ICD_DESCRIPTION
93303, Echo transthoracic<<<wut>>>TRANSTHORACIC ECHOCARDIOGRAPHY FOR CONGENITAL CARDIAC ANOMALIES; COMPLETE, Q20.0, Common arterial trunk
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.1X5S, Adverse effect of cephalosporins and other beta-lactam antibiotics, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.2X5D, Adverse effect of chloramphenicol group, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.2X5S, Adverse effect of chloramphenicol group, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.3X5D, Adverse effect of macrolides, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.3X5S, Adverse effect of macrolides, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.4X5D, Adverse effect of tetracyclines, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.4X5S, Adverse effect of tetracyclines, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.5X5D, Adverse effect of aminoglycosides, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.5X5S, Adverse effect of aminoglycosides, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.6X5D, Adverse effect of rifampicins, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.6X5S, Adverse effect of rifampicins, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.7X5D, Adverse effect of antifungal antibiotics, systemically used, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.7X5S, Adverse effect of antifungal antibiotics, systemically used, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.8X5D, Adverse effect of other systemic antibiotics, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.8X5S, Adverse effect of other systemic antibiotics, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.95XD, Adverse effect of unspecified systemic antibiotic, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T36.95XS, Adverse effect of unspecified systemic antibiotic, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T37.0X5D, Adverse effect of sulfonamides, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T37.0X5S, Adverse effect of sulfonamides, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T37.1X5D, Adverse effect of antimycobacterial drugs, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T37.1X5S, Adverse effect of antimycobacterial drugs, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T37.2X5D, Adverse effect of antimalarials and drugs acting on other blood protozoa, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T37.2X5S, Adverse effect of antimalarials and drugs acting on other blood protozoa, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T37.3X5D, Adverse effect of other antiprotozoal drugs, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T37.3X5S, Adverse effect of other antiprotozoal drugs, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T37.4X5D, Adverse effect of anthelminthics, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T37.4X5S, Adverse effect of anthelminthics, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T37.5X5D, Adverse effect of antiviral drugs, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T37.5X5S, Adverse effect of antiviral drugs, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T37.8X5D, Adverse effect of other specified systemic anti-infectives and antiparasitics, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T37.8X5S, Adverse effect of other specified systemic anti-infectives and antiparasitics, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T37.95XD, Adverse effect of unspecified systemic anti-infective and antiparasitic, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T37.95XS, Adverse effect of unspecified systemic anti-infective and antiparasitic, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.0X5D, Adverse effect of glucocorticoids and synthetic analogues, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.0X5S, Adverse effect of glucocorticoids and synthetic analogues, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.1X5D, Adverse effect of thyroid hormones and substitutes, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.1X5S, Adverse effect of thyroid hormones and substitutes, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.2X5D, Adverse effect of antithyroid drugs, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.2X5S, Adverse effect of antithyroid drugs, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.3X5D, Adverse effect of insulin and oral hypoglycemic [antidiabetic] drugs, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.3X5S, Adverse effect of insulin and oral hypoglycemic [antidiabetic] drugs, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.4X5D, Adverse effect of oral contraceptives, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.4X5S, Adverse effect of oral contraceptives, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.5X5D, Adverse effect of other estrogens and progestogens, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.5X5S, Adverse effect of other estrogens and progestogens, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.6X5D, Adverse effect of antigonadotrophins, antiestrogens, antiandrogens, not elsewhere classified, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.6X5S, Adverse effect of antigonadotrophins, antiestrogens, antiandrogens, not elsewhere classified, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.7X5D, Adverse effect of androgens and anabolic congeners, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.7X5S, Adverse effect of androgens and anabolic congeners, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.805D, Adverse effect of unspecified hormones and synthetic substitutes, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.805S, Adverse effect of unspecified hormones and synthetic substitutes, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.815D, Adverse effect of anterior pituitary [adenohypophyseal] hormones, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.815S, Adverse effect of anterior pituitary [adenohypophyseal] hormones, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.895D, Adverse effect of other hormones and synthetic substitutes, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.895S, Adverse effect of other hormones and synthetic substitutes, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.905D, Adverse effect of unspecified hormone antagonists, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.905S, Adverse effect of unspecified hormone antagonists, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.995D, Adverse effect of other hormone antagonists, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T38.995S, Adverse effect of other hormone antagonists, sequela
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T39.015D, Adverse effect of aspirin, subsequent encounter
93350, Stress tte only<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, DURING REST AND CARDIOVASCULAR STRESS TEST USING TREADMILL, BICYCLE EXERCISE AND/OR PHARMACOLOGICALLY INDUCED STRESS, WITH INTERPRETATION AND REPORT;, T39.015S, Adverse effect of aspirin, sequela
